TICKER,ISIN,SECTOR
REGENCY,INE964R01013,Financial Services
VBL,INE200M01021,Fast Moving Consumer Goods
SALEM,INE894E01028,Financial Services
FRANKLININD,INE789R01022,Services
LKPSEC,INE341H01023,Financial Services
OSIAJEE,INE186R01013,Consumer Discretionary
CMBL,INE850R01014,Financial Services
SFL,INE916U01025,Consumer Discretionary
EIKO,INE666Q01016,Commodities
AVL,INE679V01019,Consumer Discretionary
HEADSUP,INE759V01019,Consumer Discretionary
TCIEXP,INE586V01016,Services
LAURUSLABS,INE947Q01028,Healthcare
NEWLIGHT,INE835U01019,Services
VSL,INE607V01028,Consumer Discretionary
MTPL,INE245H01018,Financial Services
SHANGAR,INE118R01024,Services
FLORACORP,INE318U01016,Services
TRU,INE615R01029,Financial Services
SKL,INE459U01018,Consumer Discretionary
RAIDEEPIND,INE923R01019,Services
PRICOLLTD,INE726V01018,Consumer Discretionary
CFL,INE181U01018,Consumer Discretionary
JITFINFRA,INE863T01013,Utilities
SUERYAAKNI,INE249U01013,Consumer Discretionary
TANVI,INE978V01015,Fast Moving Consumer Goods
RMC,INE655V01019,Industrials
PARMAX,INE240T01014,Healthcare
LLFICL,INE715Q01029,Financial Services
DANUBE,INE575D01041,Services
RADIOCITY,INE919I01024,Consumer Discretionary
DMART,INE192R01011,Consumer Discretionary
IFL,INE714U01024,Services
ONTIC,INE989S01042,Financial Services
SMLT,INE017W01010,Industrials
CHEMCRUX,INE298W01016,Commodities
MANOMAY,INE784W01015,Consumer Discretionary
MAXIMUS,INE544W01021,Services
MANAS,INE800W01019,Consumer Discretionary
CLEDUCATE,INE201M01029,Consumer Discretionary
PRIMEFRESH,INE442V01012,Fast Moving Consumer Goods
OCTAWARE,INE208U01019,Information Technology
SHANKARA,INE274V01019,Consumer Discretionary
ESCORP,INE953W01016,Financial Services
PARMSILK,INE808R01012,Consumer Discretionary
KMSMEDI,INE870V01014,Healthcare
CLFL,INE949C01016,Financial Services
STARLENT,INE594W01034,Commodities
SCHAND,INE807K01035,Consumer Discretionary
KANUNGO,INE453S01015,Financial Services
MEERA,INE343X01018,Industrials
HUDCO,INE031A01017,Financial Services
PSPPROJECT,INE488V01015,Industrials
BGJL,INE986W01016,Consumer Discretionary
YUG,INE796W01019,Commodities
VARIMAN,INE717F01028,Services
STARCEMENT,INE460H01021,Commodities
RIDDHICORP,INE325X01015,Information Technology
TEJASNET,INE010J01012,Telecommunication
ERIS,INE406M01024,Healthcare
GTPL,INE869I01013,Consumer Discretionary
AUBANK,INE949L01017,Financial Services
LOWVOLIETF,INF109KC19U5,-
GEL,INE721X01015,Services
GGENG,INE694X01030,Industrials
7NR,INE413X01035,Consumer Discretionary
SALASAR,INE170V01027,Industrials
GANGESSECU,INE335W01016,Fast Moving Consumer Goods
PALASHSECU,INE471W01019,Fast Moving Consumer Goods
AVADHSUGAR,INE349W01017,Fast Moving Consumer Goods
MAGADSUGAR,INE347W01011,Fast Moving Consumer Goods
JIGAR,INE943X01015,Industrials
CTCL,INE931X01010,Industrials
GSTL,INE632W01016,Information Technology
UTINEXT50,INF789F1AUW9,-
SIS,INE285J01028,Services
COCHINSHIP,INE704P01025,Industrials
SMSLIFE,INE320X01016,Healthcare
KIOCL,INE880L01014,Commodities
CHOTHANI,INE344X01016,Fast Moving Consumer Goods
SMRUTHIORG,INE172E01011,Healthcare
ABCAPITAL,INE674K01013,Financial Services
APEX,INE346W01013,Fast Moving Consumer Goods
SHISHIND,INE145Y01015,Industrials
ANG,INE236W01016,Healthcare
KCDGROUP,INE185U01035,Services
DIXON,INE935N01020,Consumer Discretionary
BRNL,INE727S01012,Industrials
DCAL,INE385W01011,Healthcare
LASA,INE670X01014,Healthcare
PROCLB,INE438C01010,Services
MATRIMONY,INE866R01028,Consumer Discretionary
RHFL,INE217K01011,Financial Services
CAPACITE,INE264T01014,Industrials
SAGAR,INE146Y01013,Consumer Discretionary
ICICIGI,INE765G01017,Financial Services
PQIF,INE689M01025,Services
AKM,INE777X01017,Consumer Discretionary
SBILIFE,INE123W01016,Financial Services
DIAMONDYD,INE393P01035,Fast Moving Consumer Goods
SHAREINDIA,INE932X01026,Financial Services
TTFL,INE071Y01013,Consumer Discretionary
POOJA,INE973X01012,Industrials
SAYAJIIND,INE327G01032,Fast Moving Consumer Goods
VANTABIO,INE695X01011,Healthcare
MEHAI,INE062Y01012,Services
IRIS,INE864K01010,Information Technology
SGRL,INE414Y01015,Healthcare
STL,INE402Y01028,Services
GODREJAGRO,INE850D01014,Fast Moving Consumer Goods
MASFIN,INE348L01012,Financial Services
IEX,INE022Q01020,Financial Services
GICRE,INE481Y01014,Financial Services
KAARYAFSL,INE282Y01016,Services
SCPL,INE501Y01019,Fast Moving Consumer Goods
TIINDIA,INE974X01010,Consumer Discretionary
NAM-INDIA,INE298J01013,Financial Services
MAHLOG,INE766P01016,Services
NIACL,INE470Y01017,Financial Services
IFGLEXPOR,INE133Y01011,Industrials
KHADIM,INE834I01025,Consumer Discretionary
5PAISA,INE618L01018,Financial Services
HDFCLIFE,INE795G01014,Financial Services
SBRANDS,INE204Y01010,Consumer Discretionary
SHARIKA,INE669Y01022,Services
ICICIB22,INF109KB15Y7,-
ASPIRA,INE500C01017,Healthcare
DNAMEDIA,INE016M01021,Consumer Discretionary
DYCL,INE600Y01019,Industrials
RATNABHUMI,INE821Y01011,Consumer Discretionary
SHALBY,INE597J01018,Healthcare
FSC,INE935Q01015,Services
MRCAGRO,INE333Y01017,Services
DML,INE158R01012,Services
SADHNA,INE994R01028,Consumer Discretionary
ASTRON,INE646X01014,Commodities
CHANDRIMA,INE371F01016,Services
RITHWIKFMS,INE819Y01015,Services
JFL,INE841Y01019,Fast Moving Consumer Goods
7SEASL,INE454F01010,Consumer Discretionary
APOLLO,INE713T01028,Industrials
NEWGEN,INE619B01017,Information Technology
PRAXIS,INE546Y01022,Consumer Discretionary
AMBER,INE371P01015,Consumer Discretionary
CRPRISK,INE422M01013,Services
TIRUFOAM,INE115G01015,Consumer Discretionary
SRUSTEELS,INE425C01017,Services
ASHOKAMET,INE760Y01011,Commodities
GALAXYSURF,INE600K01018,Commodities
GGL,INE063Z01017,Consumer Discretionary
MEDICO,INE630Y01024,Healthcare
GUJHYSPIN,INE578V01013,Consumer Discretionary
LAL,INE740X01023,Consumer Discretionary
KENVI,INE923Y01023,Consumer Discretionary
IWP,INE586E01020,Commodities
TDSL,INE773Y01014,Fast Moving Consumer Goods
BHATIA,INE341Z01025,Consumer Discretionary
SHIVAMILLS,INE644Y01017,Consumer Discretionary
ASTERDM,INE914M01019,Healthcare
YSL,INE868X01014,Services
KANCOTEA,INE398L01017,Fast Moving Consumer Goods
ANGEL,INE339Z01011,Consumer Discretionary
HGINFRA,INE926X01010,Industrials
INFLAME,INE464Z01017,Consumer Discretionary
BPLPHARMA,INE365Y01019,Healthcare
SHREESHAY,INE452Z01012,Industrials
ACFL,INE758W01019,Financial Services
BDL,INE171Z01026,Industrials
ACTIVE,INE380Z01015,Consumer Discretionary
GOYALALUM,INE705X01026,Services
BANDHANBNK,INE545U01014,Financial Services
HAL,INE066F01020,Industrials
KBCGLOBAL,INE278R01034,Consumer Discretionary
SANDHAR,INE278H01035,Consumer Discretionary
YASHO,INE616Z01012,Commodities
BENARA,INE495Z01011,Industrials
ISEC,INE763G01038,Financial Services
MIDHANI,INE099Z01011,Industrials
LEX,INE860Y01019,Services
OBCL,INE426Z01016,Services
TRL,INE459Z01017,Industrials
LEMONTREE,INE970X01018,Consumer Discretionary
CHEMFAB,INE783X01023,Commodities
HARDWYN,INE626Z01029,Consumer Discretionary
DLCL,INE871Z01013,Healthcare
ORIENTELEC,INE142Z01019,Consumer Discretionary
DHRUV,INE506Z01015,Services
AKSHAR,INE256Z01025,Consumer Discretionary
INDOUS,INE250Z01010,Fast Moving Consumer Goods
BSE500IETF,INF109KC1V59,-
INDOSTAR,INE896L01010,Financial Services
MILEFUR,INE424Z01011,Consumer Discretionary
UHZAVERI,INE556Z01010,Consumer Discretionary
PARVATI,INE295Z01015,Fast Moving Consumer Goods
MEGASTAR,INE00EM01016,Fast Moving Consumer Goods
INNOVATORS,INE870Z01015,Industrials
UCIL,INE926R01012,Financial Services
ZIMLAB,INE518E01015,Healthcare
AFFORDABLE,INE692Z01013,Industrials
DOLLAR,INE325C01035,Consumer Discretionary
NGIL,INE236Y01012,Fast Moving Consumer Goods
PALMJEWELS,INE838Z01012,Services
WAA,INE799N01012,Utilities
ADANIGREEN,INE364U01010,Utilities
UNICK,INE250G01010,Consumer Discretionary
SOLARA,INE624Z01016,Healthcare
RITES,INE320J01015,Industrials
FINEORG,INE686Y01026,Commodities
VARROC,INE665L01035,Consumer Discretionary
RAJNISH,INE685Z01033,Healthcare
STRAEXPO,INE268X01017,Commodities
RAWEDGE,INE960Z01014,Commodities
TCNSBRANDS,INE778U01029,Consumer Discretionary
SUPERSHAKT,INE00SY01011,Industrials
ASHNI,INE694W01024,Services
RACONTEUR,INE00WY01013,Consumer Discretionary
HDFCAMC,INE127D01025,Financial Services
VIVANTA,INE299W01022,Industrials
TINNATFL,INE401Z01019,Services
CREDITACC,INE741K01010,Financial Services
AMINTAN,INE572Z01017,Consumer Discretionary
DEEP,INE00IY01012,Commodities
SMEL,INE266S01011,Consumer Discretionary
NEXT50IETF,INF109KC1NS5,-
ASRL,INE01B501018,Consumer Discretionary
SPACEINCUBA,INE797Z01010,Information Technology
SGIL,INE00QT01015,Industrials
RANJEET,INE01A501019,Industrials
IRCON,INE962Y01021,Industrials
SKYGOLD,INE01IU01018,Consumer Discretionary
SETFSN50,INF200KA1VQ2,-
MACH,INE004Z01011,Consumer Discretionary
MANORAMA,INE00VM01036,Fast Moving Consumer Goods
INNOVATIVE,INE492Y01011,Services
AAVAS,INE216P01012,Financial Services
GRSE,INE382Z01011,Industrials
AAL,INE911Z01017,Commodities
DOLFIN,INE666Y01010,Consumer Discretionary
SHUBHAM,INE01J501010,Consumer Discretionary
AKI,INE642Z01026,Consumer Discretionary
SUNRETAIL,INE206Z01020,Services
SMGOLD,INE00Q901014,Consumer Discretionary
VIVIDM,INE647Z01017,Consumer Discretionary
BCPL,INE00SW01015,Industrials
ATGL,INE399L01023,Energy
PHOSPHATE,INE398C01016,Commodities
NIFTYETF,INF769K01EG9,-
TECHNOE,INE285K01026,Industrials
RONI,INE02AP01013,Services
SKIFL,INE951Z01013,Consumer Discretionary
DGL,INE01GR01018,Services
ARYAN,INE016X01010,Financial Services
NIVAKA,INE139E01028,Consumer Discretionary
DALBHARAT,INE00R701025,Commodities
ABSLNN50ET,INF209KB16D7,-
NILASPACES,INE00S901012,Consumer Discretionary
SRD,INE01NE01012,Commodities
TREJHARA,INE00CA01015,Information Technology
DECCAN,INE452W01019,Healthcare
AXITA,INE02EZ01022,Consumer Discretionary
KPIGREEN,INE542W01017,Utilities
HIKLASS,INE302R01024,Financial Services
RPSGVENT,INE425Y01011,Services
SPENCERS,INE020801028,Consumer Discretionary
GLOSTERLTD,INE350Z01018,Commodities
XELPMOC,INE01P501012,Information Technology
SPACAPS,INE726X01014,Financial Services
AARSHYAM,INE512R01010,Financial Services
RITCO,INE01EG01016,Services
CHALET,INE427F01016,Consumer Discretionary
ANMOL,INE02AR01019,Energy
JONJUA,INE793Z01027,Services
KRANTI,INE911T01010,Consumer Discretionary
ANUP,INE294Z01018,Industrials
GLEAM,INE03CM01014,Services
ARVINDFASN,INE955V01021,Consumer Discretionary
UTISXN50,INF789F1AUU3,-
AIHL,INE342U01016,Services
JYOTIN,INE043R01016,Financial Services
AGOL,INE05FR01029,Consumer Discretionary
AARTECH,INE01C001018,Industrials
HBEL,INE02PC01019,Consumer Discretionary
MSTCLTD,INE255X01014,Services
ROOPSHRI,INE03WT01017,Consumer Discretionary
CHANDNIMACH,INE01GZ01011,Services
NSL,INE01BL01012,Services
RVNL,INE415G01027,Industrials
METROPOLIS,INE112L01020,Healthcare
KPITTECH,INE04I401011,Information Technology
POLYCAB,INE455K01017,Industrials
VRFILMS,INE06LG01010,Consumer Discretionary
VIKASLIFE,INE161L01027,Services
NEOGEN,INE136S01016,Commodities
GKP,INE05QJ01015,Industrials
WORL,INE06CG01019,Services
EVANS,INE06TD01010,Services
BMW,INE374E01021,Industrials
AEPL,INE757T01025,Industrials
CHCL,INE05BN01019,Healthcare
DEL,INE413F01016,Industrials
HARISH,INE01K301012,Industrials
PPL,INE050001010,Industrials
DGCONTENT,INE03JI01017,Consumer Discretionary
PARSHVA,INE05MV01019,Services
ARL,INE02GA01012,Consumer Discretionary
MURAE,INE060601023,Healthcare
SBC,INE04AK01028,Consumer Discretionary
INDIAMART,INE933S01016,Consumer Discretionary
CPML,INE056001014,Consumer Discretionary
SKIEL,INE04ST01013,Consumer Discretionary
DCMNVL,INE08KP01019,Consumer Discretionary
BANKIETF,INF109KC15I8,-
SNXT50BEES,INF204KB15D0,-
AFFLE,INE00WC01027,Information Technology
SEACOAST,INE277T01024,Services
PVTBANIETF,INF109KC18U7,-
SPANDANA,INE572J01011,Financial Services
SWSOLAR,INE00M201021,Industrials
ALPHALOGIC,INE08E401029,Information Technology
NOVATEOR,INE08JY01013,Fast Moving Consumer Goods
360ONE,INE466L01038,Financial Services
IIFLCAPS,INE489L01022,Financial Services
MUFIN,INE08KJ01020,Financial Services
MISQUITA,INE957W01025,Industrials
GALACTICO,INE906Y01028,Diversified
VEL,INE560T01015,Services
NIESSPJ,INF204KB12F2,-
NIESSPI,INF204KB13E3,-
NIESSPB,INF204KB10E9,-
NIESSPO,INF204KB10F6,-
NIESSPC,INF204KB14E1,-
NIESSPP,INF204KB11F4,-
NIESSPA,INF204KB18E2,-
NIESSPG,INF204KB17E4,-
FLUOROCHEM,INE09N301011,Commodities
NIEHSPA,INF204KB10G4,-
NIEHSPB,INF204KB11G2,-
NIEHSPC,INF204KB12G0,-
NIEHSPF,INF204KB15G3,-
NIEHSPI,INF204KB17F1,-
NIEHSPK,INF204KB18F9,-
NIEHSPM,INF204KB19F7,-
NIEHSPN,INF204KB19G5,-
IRCTC,INE335Y01020,Consumer Discretionary
NIESSPD,INF204KB15E8,-
NIESSPE,INF204KB11E7,-
NIESSPF,INF204KB16E6,-
NIEHSPD,INF204KB13G8,-
NIESSPH,INF204KB12E5,-
NIEHSPE,INF204KB14G6,-
NIESSPK,INF204KB13F0,-
NIEHSPG,INF204KB16F3,-
NIEHSPH,INF204KB16G1,-
NIEHSPJ,INF204KB17G9,-
NIEHSPL,INF204KB18G7,-
NIESSPL,INF204KB19E0,-
NIESSPM,INF204KB14F8,-
NIESSPN,INF204KB15F5,-
GOBLIN,INE492Z01018,Consumer Discretionary
GENSOL,INE06H201014,Industrials
VISHWARAJ,INE430N01022,Fast Moving Consumer Goods
GREENPANEL,INE08ZM01014,Consumer Discretionary
SHAHLON,INE052001026,Consumer Discretionary
ABSLBANETF,INF209KB17D5,-
MOUNT,INE444X01014,Consumer Discretionary
ANUROOP,INE490Z01012,Industrials
COLABCLOUD,INE317W01022,Financial Services
CSBBANK,INE679A01013,Financial Services
UJJIVANSFB,INE551W01018,Financial Services
HINDWAREAP,INE05AN01011,Consumer Discretionary
EASUN,INE771C01014,Financial Services
PRINCEPIPE,INE689W01016,Industrials
ASSAMENT,INE165G01010,Financial Services
GIANLIFE,INE063601012,Healthcare
ARTEMISMED,INE025R01021,Healthcare
SUMICHEM,INE258G01013,Commodities
MIDCAPIETF,INF109KC11W8,-
NEXT50,INF769K01FN2,-
JANUSCORP,INE04OV01018,Diversified
VARDHANCFL,INE128G01018,Financial Services
UNIVPHOTO,INE03V001013,Fast Moving Consumer Goods
CBPL,INE07QQ01016,Healthcare
OCTAVIUSPL,INE117S01016,Fast Moving Consumer Goods
SUVENPHAR,INE03QK01018,Healthcare
SMAUTO,INE0C4I01011,Industrials
SBICARD,INE018E01016,Financial Services
08MPD,INF204KB11T5,-
08ADR,INF204KB12S5,-
08MPR,INF204KB12T3,-
08AMD,INF204KB13S3,-
08AMR,INF204KB14S1,-
08BPB,INF204KB15S8,-
08GPG,INF204KB16S6,-
08ABB,INF204KB17R6,-
08QPD,INF204KB17S4,-
08AGG,INF204KB18R4,-
08QPR,INF204KB18S2,-
08AQD,INF204KB19R2,-
08DPD,INF204KB19S0,-
08AQR,INF204KB10S9,-
08DPR,INF204KB10T7,-
08ADD,INF204KB11S7,-
ROJL,INE0BDU01028,Consumer Discretionary
COSPOWER,INE0CQB01010,Industrials
11DPR,INF204KB14U7,-
11GPG,INF204KB10U5,-
11MPD,INF204KB15U4,-
11MPR,INF204KB16U2,-
11QPD,INF204KB11U3,-
11QPR,INF204KB12U1,-
11ADD,INF204KB16T4,-
11ADR,INF204KB17T2,-
11AGG,INF204KB13T1,-
11AMD,INF204KB18T0,-
11AMR,INF204KB19T8,-
11AQD,INF204KB14T9,-
11AQR,INF204KB15T6,-
11DPD,INF204KB13U9,-
POWERINDIA,INE07Y701011,Industrials
DJML,INE0B1K01014,Services
NATURAL,INE06MM01016,Commodities
REGIS,INE745R01016,Financial Services
BILLWIN,INE0CRS01012,Diversified
AARTISURF,INE09EO01013,Commodities
BONLON,INE0B9A01018,Commodities
BOROLTD,INE02PY01013,Consumer Discretionary
ROSSARI,INE02A801020,Commodities
NDRAUTO,INE07OG01012,Consumer Discretionary
SBGLP,INE05ST01028,Consumer Discretionary
ALPL30IETF,INF109KC17V7,-
MAXHEALTH,INE027H01010,Healthcare
ITIETF,INF109KC16I6,-
MAXIND,INE0CG601016,Financial Services
HDFCNIFBAN,INF179KC1HY0,-
UTIBANKETF,INF789F1AUV1,-
HAPPSTMNDS,INE419U01012,Information Technology
ROUTE,INE450U01017,Telecommunication
SAMRATFORG,INE412J01010,Industrials
ADVAIT,INE0ALI01010,Industrials
ADL,INE0CHO01012,Consumer Discretionary
CAMS,INE596I01012,Financial Services
CHEMCON,INE03YM01018,Commodities
SECMARK,INE0BTM01013,Information Technology
ANGELONE,INE732I01013,Financial Services
ATAM,INE09KD01013,Industrials
MAZDOCK,INE249Z01012,Industrials
UTIAMC,INE094J01016,Financial Services
GMPL,INE0E2801015,Industrials
LIKHITHA,INE060901027,Industrials
VGIL,INE244W01010,Consumer Discretionary
HEMIPROP,INE0AJG01018,Services
EQUITASBNK,INE063P01018,Financial Services
SHINEFASH,INE0BLY01023,Consumer Discretionary
GLAND,INE068V01023,Healthcare
ESG,INF769K01GS9,-
RBA,INE07T201019,Consumer Discretionary
TARC,INE0EK901012,Consumer Discretionary
RVHL,INE09E501017,Consumer Discretionary
FAIRCHEMOR,INE0DNW01011,Commodities
BECTORFOOD,INE495P01012,Fast Moving Consumer Goods
AWHCL,INE01BK01022,Utilities
INFRABEES,INF732E01268,-
RFLL,INE018S01016,Financial Services
IRFC,INE053F01010,Financial Services
INDIGOPNTS,INE09VQ01012,Consumer Discretionary
HOMEFIRST,INE481N01025,Financial Services
STOVEKRAFT,INE00IN01015,Consumer Discretionary
MRP,INE0D7801012,Consumer Discretionary
SMCGLOBAL,INE103C01036,Financial Services
NURECA,INE0DSF01015,Healthcare
RAILTEL,INE0DD101019,Telecommunication
HERANBA,INE694N01015,Commodities
DAVANGERE,INE179G01029,Fast Moving Consumer Goods
DRCSYSTEMS,INE03RS01027,Information Technology
MTARTECH,INE864I01014,Industrials
JUBLINGREA,INE0BY001018,Commodities
EASEMYTRIP,INE07O001026,Consumer Discretionary
KMEW,INE0CJD01011,Services
SUUMAYA,INE0EMB01015,Consumer Discretionary
ANURAS,INE930P01018,Commodities
CRAFTSMAN,INE00LO01017,Consumer Discretionary
LXCHEM,INE576O01020,Commodities
KALYANKJIL,INE303R01014,Consumer Discretionary
SURYODAY,INE428Q01011,Financial Services
NAZARA,INE418L01021,Consumer Discretionary
SUVIDHAA,INE018401013,Financial Services
BARBEQUE,INE382M01027,Consumer Discretionary
EKI,INE0CPR01018,Services
RCAN,INE0CQ101015,Industrials
JETMALL,INE0D9X01018,Fast Moving Consumer Goods
LODHA,INE670K01029,Consumer Discretionary
DEEPINDS,INE0FHS01024,Energy
MAFANG,INF769K01HF4,-
HEALTHIETF,INF109KC1Q72,-
IWEL,INE0FLR01028,Industrials
VINEETLAB,INE505Y01010,Healthcare
SHYAMMETL,INE810G01011,Industrials
SONACOMS,INE073K01018,Consumer Discretionary
NAVODAYENT,INE0DB001013,Services
DODLA,INE021O01019,Fast Moving Consumer Goods
KIMS,INE967H01017,Healthcare
ADESHWAR,INE0H8J01015,Healthcare
TIMESGREEN,INE0B6101012,Fast Moving Consumer Goods
IPL,INE0D6701023,Commodities
FOCUS,INE0DXR01010,Information Technology
GRINFRA,INE201P01022,Industrials
CLEAN,INE227W01023,Commodities
AAPLUSTRAD,INE0C5901014,Services
ZOMATO,INE758T01015,Consumer Discretionary
TATVA,INE0GK401011,Commodities
GLS,INE03Q201024,Healthcare
BFSI,INF769K01HI8,-
GCSL,INE199P01028,Financial Services
ROLEXRINGS,INE645S01016,Consumer Discretionary
FMCGIETF,INF109KC19V3,-
EXXARO,INE0GFE01018,Consumer Discretionary
KRSNAA,INE08LI01020,Healthcare
WINDLAS,INE0H5O01029,Healthcare
DEVYANI,INE872J01023,Consumer Discretionary
MOL,INE0CT101020,Commodities
EPIGRAL,INE071N01016,Commodities
CARTRADE,INE290S01011,Consumer Discretionary
NUVOCO,INE118D01016,Commodities
APTUS,INE852O01025,Financial Services
CHEMPLASTS,INE488A01050,Commodities
SHARPLINE,INE647W01014,Consumer Discretionary
AASHKA,INE0EAX01014,Healthcare
AXISTECETF,INF846K01Y96,-
AXISHCETF,INF846K01Z12,-
AMIORG,INE00FF01017,Healthcare
VIJAYA,INE043W01024,Healthcare
POBS,INE0DTJ01015,Services
AXISCETF,INF846K016C7,-
SANSERA,INE953O01021,Consumer Discretionary
PREVEST,INE0GAO01018,Healthcare
MARKOLINES,INE0FW001016,Industrials
MASPTOP50,INF769K01HP3,-
SBLI,INE0DLM01024,Consumer Discretionary
PARAS,INE045601015,Industrials
GETALONG,INE0H1201012,Services
SVRL,INE0HLJ01013,Fast Moving Consumer Goods
ABSLAMC,INE404A01024,Financial Services
PROMAX,INE0I2F01015,Industrials
SAMOR,INE0GD201014,Consumer Discretionary
ADISHAKTI,INE0CWK01019,Industrials
CONSUMIETF,INF109KC1V42,-
NYKAA,INE388Y01029,Consumer Discretionary
FINOPB,INE02NC01014,Financial Services
SJS,INE284S01014,Consumer Discretionary
EQUAL50ADD,INF740KA1QK2,-
SIGACHI,INE0D0K01022,Healthcare
POLICYBZR,INE417T01026,Financial Services
SGFRL,INE07GA01011,Industrials
PAYTM,INE982J01020,Financial Services
SAPPHIRE,INE806T01012,Consumer Discretionary
LATENTVIEW,INE0I7C01011,Information Technology
TARSONS,INE144Z01023,Healthcare
OMNIPOTENT,INE0JFE01012,Energy
GOCOLORS,INE0BJS01011,Consumer Discretionary
DMR,INE07L501010,Services
HITECH,INE106T01025,Industrials
STARHEALTH,INE575P01011,Financial Services
TEGA,INE011K01018,Industrials
MAHKTECH,INF769K01HS7,-
ANANDRATHI,INE463V01026,Financial Services
ZODIAC,INE761Y01019,Industrials
RATEGAIN,INE0CLI01024,Information Technology
SHRIRAMPPS,INE217L01019,Consumer Discretionary
JETFREIGHT,INE982V01025,Services
MAPMYINDIA,INE0BV301023,Information Technology
METROBRAND,INE317I01021,Consumer Discretionary
MEDPLUS,INE804L01022,Consumer Discretionary
DATAPATTNS,INE0IX101010,Industrials
HPAL,INE0GSL01024,Commodities
SUPRIYA,INE07RO01027,Healthcare
CLARA,INE0JJS01014,Industrials
MONQ50,INF247L01AU3,-
MIDQ50ADD,INF740KA1QL0,-
BRANDBUCKT,INE0ILD01014,Consumer Discretionary
NIFTY50ADD,INF740KA1CL0,-
CMSINFO,INE925R01014,Services
BCONCEPTS,INE977Y01011,Consumer Discretionary
FABINO,INE0DRT01018,Healthcare
WEL,INE02WG01016,Consumer Discretionary
AUTOIETF,INF109KC10V2,-
AGSTRA,INE583L01014,Financial Services
ALKOSIGN,INE0KA601012,Fast Moving Consumer Goods
MAKEINDIA,INF769K01IB1,-
AWL,INE699H01024,Fast Moving Consumer Goods
QRIL,INE0KAF01018,Industrials
SSTL,INE0JNA01014,Services
DEVIT,INE060X01026,Information Technology
MANYAVAR,INE825V01034,Consumer Discretionary
SPITZE,INE0JSJ01014,Consumer Discretionary
MOMOMENTUM,INF247L01BK2,-
SOFTTECH,INE728Z01015,Information Technology
TECH,INF209KB11D8,-
HEALTHY,INF209KB10C2,-
BSLNIFTY,INF209KB19D1,-
EKENNIS,INE0KCM01010,Information Technology
MIDCAPETF,INF769K01IC9,-
EUREKAFORBE,INE0KCE01017,Consumer Discretionary
GATEWAY,INE079J01017,Services
GMRP&UI,INE0CU601026,Utilities
BCCL,INE0KQ001017,Commodities
MSUMI,INE0FS801015,Consumer Discretionary
ACHYUT,INE0K1401012,Healthcare
EVOQ,INE0JVD01011,Services
MOLOWVOL,INF247L01BL0,-
AVROIND,INE652Z01017,Consumer Discretionary
UMAEXPORTS,INE0GIU01018,Services
VERANDA,INE0IQ001011,Consumer Discretionary
SEML,INE0KPY01017,Services
DHYAANITR,INE0K5F01014,Services
HARIOMPIPE,INE00EV01017,Industrials
EIGHTY,INE0KSN01014,Consumer Discretionary
SFSL,INE0JMN01019,Consumer Discretionary
GLHRL,INE0J2K01014,Healthcare
FONE4,INE0L3H01014,Consumer Discretionary
NVENTURES,INE0E5R01017,Commodities
CAMPUS,INE278Y01022,Consumer Discretionary
RAINBOW,INE961O01016,Healthcare
SILVERTUC,INE625X01018,Information Technology
LICI,INE0J1Y01017,Financial Services
PRUDENT,INE00F201020,Financial Services
VENUSPIPES,INE0JA001018,Industrials
DELHIVERY,INE148O01028,Services
PARADEEP,INE088F01024,Commodities
TIERRA,INE05CY01014,Fast Moving Consumer Goods
ETHOSLTD,INE04TZ01018,Consumer Discretionary
EMUDHRA,INE01QM01018,Information Technology
AETHER,INE0BWX01014,Commodities
WEWIN,INE082W01014,Services
SILVERPRL,INE0KXN01014,Consumer Discretionary
SCARNOSE,INE0IXR01019,Consumer Discretionary
GOEL,INE0K6L01010,Consumer Discretionary
MODIS,INE0L0L01012,Consumer Discretionary
PGCRL,INE0GTX01019,Fast Moving Consumer Goods
SAILANI,INE0KHQ01010,Consumer Discretionary
KESAR,INE0L1C01019,Consumer Discretionary
BRRL,INE0IZQ01016,Consumer Discretionary
JAYANT,INE0KR801019,Industrials
VEERKRUPA,INE0ID001024,Consumer Discretionary
HEALTHYLIFE,INE0L3501015,Fast Moving Consumer Goods
DDEVPLASTIK,INE0HR601026,Commodities
MOHEALTH,INF247L01BB1,-
MOM30IETF,INF109KC17C7,-
HDFCNIF100,INF179KC1HR4,-
HDFCNEXT50,INF179KC1HS2,-
INFRAIETF,INF109KC16E5,-
SYRMA,INE0DYJ01015,Industrials
NIFTYQLITY,INF209KB15K4,-
MOMENTUM,INF209KB14K7,-
MOVALUE,INF247L01BE5,-
MOQUALITY,INF247L01BH8,-
OLATECH,INE0M3901015,Information Technology
NATURO,INE0JNB01012,Fast Moving Consumer Goods
RHETAN,INE0KKN01029,Industrials
DREAMFOLKS,INE0JS101016,Services
DBOL,INE0I3401014,Fast Moving Consumer Goods
DPL,INE0MC401013,Healthcare
EPBIO,INE0D2I01014,Utilities
TMB,INE668A01016,Financial Services
VOEPL,INE0I0T01010,Consumer Discretionary
SISL,INE0LU301014,Consumer Discretionary
KSOLVES,INE0D6I01015,Information Technology
HARSHA,INE0JUS01029,Industrials
HDFCQUAL,INF179KC1DL6,-
CONTAINE,INE0M8901010,Industrials
HDFCGROWTH,INF179KC1DJ0,-
HDFCVALUE,INF179KC1DK8,-
MAFIA,INE0KQQ01011,Consumer Discretionary
